step,a,b,c,x,xprime,y
6018719,1,1,4,3916,80,544
6018726,1,1,3,3916,80,544
6018738,1,1,2,3916,80,544
6018739,1,1,3,3914,81,544
6018740,1,1,2,3914,81,544
6018741,1,1,3,3912,82,544
6018743,1,1,2,3912,82,544
6018759,1,1,1,3912,82,544
6018760,1,1,2,3910,83,544
6018762,1,1,3,3908,84,544
6018778,1,1,4,3906,85,544
6018781,1,1,5,3904,86,544
6018787,1,1,4,3904,86,544
6018797,1,1,5,3902,87,544
6018800,1,1,4,3902,87,544
6018806,1,1,3,3902,87,544
6018818,1,1,4,3900,88,544
6018819,1,1,5,3898,89,544
6018826,1,1,6,3896,90,544
6018827,1,1,5,3896,90,544
6018830,1,1,4,3896,90,544
6018837,1,1,3,3896,90,544
6018839,1,1,4,3894,91,544
6018852,1,1,3,3894,91,544
6018853,1,1,2,3894,91,544
6018859,1,1,1,3894,91,544
6018881,1,1,2,3892,92,544
6018883,1,1,3,3890,93,544
6018886,1,1,2,3890,93,544
6018889,1,1,3,3888,94,544
6018897,1,1,4,3886,95,544
6018898,1,1,3,3886,95,544
6018907,1,1,2,3886,95,544
6018908,1,1,1,3886,95,544
6018910,1,1,2,3884,96,544
6018917,1,1,1,3884,96,544
6018922,1,1,2,3882,97,544
6018923,1,1,1,3882,97,544
6018924,1,1,2,3880,98,544
6018928,1,1,1,3880,98,544
6018935,1,1,2,3878,99,544
6018944,1,1,1,3878,99,544
6018964,1,1,2,3876,100,544
6018965,1,1,1,3876,100,544
6018972,1,1,2,3874,101,544
6018978,1,1,1,3874,101,544
6018981,0,1,1,3874,101,544
6019089,0,1,1,3875,100,544
6019242,0,1,1,3876,99,544
6020088,0,1,1,3877,98,544
6020405,0,1,1,3878,97,544
6020473,0,1,1,3879,96,544
6020557,0,1,0,3879,96,545
6022062,0,1,0,3880,95,545
6023248,0,1,0,3881,94,545
6023335,0,1,0,3882,93,545
6023501,0,1,0,3883,92,545
6023572,0,1,0,3884,91,545
6028794,0,1,0,3885,90,545
6028927,0,1,0,3886,89,545
6030868,1,1,0,3886,89,545
6030874,1,1,1,3884,90,545
6030878,1,1,2,3882,91,545
6030887,1,1,1,3882,91,545
6030891,1,1,2,3880,92,545
6030892,1,1,1,3880,92,545
6030911,1,1,2,3878,93,545
6030924,1,1,3,3876,94,545
6030928,1,1,4,3874,95,545
6030933,1,1,5,3872,96,545
6030939,1,1,6,3870,97,545
6030940,1,1,5,3870,97,545
6030947,1,1,6,3868,98,545
6030955,1,1,5,3868,98,545
6030959,1,1,4,3868,98,545
6030968,1,1,3,3868,98,545
6030970,1,1,2,3868,98,545
6030971,1,1,3,3866,99,545
6030973,0,1,3,3866,99,545
6031002,0,1,2,3866,99,545
6031003,0,1,1,3866,99,545
6031312,0,1,1,3867,98,545
6032151,0,1,1,3868,97,545
6032650,0,1,0,3868,97,546
6034305,0,1,0,3869,96,546
6035306,0,1,0,3870,95,546
6035359,0,1,0,3871,94,546
6036256,0,1,0,3872,93,546
6037013,0,1,0,3873,92,546
6037267,0,1,0,3874,91,546
6039542,0,1,0,3875,90,546
6039872,0,1,0,3876,89,546
6040847,0,1,0,3877,88,546
6044064,0,1,0,3878,87,546
6044277,0,1,0,3879,86,546
6044711,1,1,0,3879,86,546
6044712,1,1,1,3877,87,546
6044723,1,1,2,3875,88,546
6044724,1,1,1,3875,88,546
6044741,1,1,2,3873,89,546
6044743,0,1,2,3873,89,546
6044766,0,1,1,3873,89,546
6045457,0,1,0,3873,89,547
6045808,0,1,0,3874,88,547
6045842,0,1,0,3875,87,547
6046992,0,1,0,3876,86,547
6047145,0,1,0,3877,85,547
6047659,0,1,0,3878,84,547
6048210,0,1,0,3879,83,547
6048486,0,1,0,3880,82,547
6049152,0,1,0,3881,81,547
6049196,0,1,0,3882,80,547
6050871,1,1,0,3882,80,547
6050887,1,1,1,3880,81,547
6050893,1,1,2,3878,82,547
6050894,1,1,1,3878,82,547
6050914,1,1,2,3876,83,547
6050924,1,1,3,3874,84,547
6050925,1,1,4,3872,85,547
6050928,1,1,3,3872,85,547
6050934,1,1,4,3870,86,547
6050935,1,1,5,3868,87,547
6050947,1,1,4,3868,87,547
6050949,1,1,5,3866,88,547
6050951,1,1,4,3866,88,547
6050953,1,1,3,3866,88,547
6050955,1,1,2,3866,88,547
6050960,1,1,3,3864,89,547
6050964,2,1,3,3864,89,547
6050973,2,1,4,3862,90,547
6050977,2,1,5,3860,91,547
6050981,2,1,4,3860,91,547
6050983,2,1,5,3858,92,547
6050985,2,1,6,3856,93,547
6050991,2,1,7,3854,94,547
6050993,2,1,6,3854,94,547
6050996,2,1,5,3854,94,548
6050998,2,1,4,3854,94,548
6051010,2,1,5,3852,95,548
6051012,2,1,4,3852,95,548
6051017,2,1,3,3852,95,548
6051019,2,1,4,3850,96,548
6051022,2,1,3,3850,96,548
6051025,2,1,2,3850,96,548
6051029,2,1,1,3850,96,548
6051050,2,1,2,3848,97,548
6051054,2,1,3,3846,98,548
6051055,2,1,4,3844,99,548
6051056,2,1,5,3842,100,548
6051057,2,1,6,3840,101,548
6051060,2,1,5,3840,101,548
6051064,1,1,5,3840,101,548
6051073,1,1,6,3838,102,548
6051083,1,1,7,3836,103,548
6051091,1,1,8,3834,104,548
6051093,1,1,7,3834,104,548
6051096,1,1,6,3834,104,548
6051101,1,1,7,3832,105,548
6051110,1,1,8,3830,106,548
6051116,0,1,8,3830,106,548
6051130,0,1,7,3830,106,548
6051142,0,1,6,3830,106,548
6051148,0,1,5,3830,106,548
6051164,0,1,4,3830,106,548
6051170,0,1,3,3830,106,548
6051178,0,1,2,3830,106,548
6051182,0,1,1,3830,106,548
6051458,0,1,0,3830,106,549
6051916,0,1,0,3831,105,549
6052871,0,1,0,3832,104,549
6053373,0,1,0,3833,103,549
6054594,0,1,0,3834,102,549
6055266,0,1,0,3835,101,549
6056415,0,1,0,3836,100,549
6056504,0,1,0,3837,99,549
6056517,0,1,0,3838,98,549
6056834,0,1,0,3839,97,549
6059196,0,1,0,3840,96,549
6059345,0,1,0,3841,95,549
6059701,0,1,0,3842,94,549
6060369,0,1,0,3843,93,549
6060409,0,1,0,3844,92,549
6060876,0,1,0,3845,91,549
6061368,0,1,0,3846,90,549
6061538,0,1,0,3847,89,549
6061855,0,1,0,3848,88,549
6063242,0,1,0,3849,87,549
6063813,0,1,0,3850,86,549
6064274,1,1,0,3850,86,549
6064292,1,1,1,3848,87,549
6064319,1,1,2,3846,88,549
6064327,1,1,1,3846,88,549
6064338,1,1,2,3844,89,549
6064339,1,1,1,3844,89,549
6064350,1,1,1,3845,88,549
6064358,1,1,2,3843,89,549
6064360,0,1,2,3843,89,549
6064369,0,1,1,3843,89,549
6067302,0,1,1,3844,88,549
6067864,0,1,1,3845,87,549
6068067,0,1,1,3846,86,549
6068438,0,1,0,3846,86,550
6069814,0,1,0,3847,85,550
6070465,0,1,0,3848,84,550
6075004,1,1,0,3848,84,550
6075012,1,1,1,3846,85,550
6075013,0,1,1,3846,85,550
6075300,0,1,1,3847,84,550
6075734,0,1,1,3848,83,550
6077335,0,1,1,3849,82,550
6077817,0,1,1,3850,81,550
6078378,0,1,0,3850,81,551
6078505,0,1,0,3851,80,551
6078640,0,1,0,3852,79,551
6079082,0,1,0,3853,78,551
6079699,0,1,0,3854,77,551
6079894,0,1,0,3855,76,551
6080352,0,1,0,3856,75,551
6080384,0,1,0,3857,74,551
6080923,0,1,0,3858,73,551
6081982,0,1,0,3859,72,551
6083212,0,1,0,3860,71,551
6084226,0,1,0,3861,70,551
6086890,0,1,0,3862,69,551
6088126,0,1,0,3863,68,551
6088491,0,1,0,3864,67,551
6088603,0,1,0,3865,66,551
6089431,0,1,0,3866,65,551
6092158,0,1,0,3867,64,551
6092620,1,1,0,3867,64,551
6092633,1,1,1,3865,65,551
6092673,0,1,1,3865,65,551
6092691,0,1,0,3865,65,552
6092867,0,1,0,3866,64,552
6093271,0,1,0,3867,63,552
6093812,0,1,0,3868,62,552
6094134,0,1,0,3869,61,552
6095192,0,1,0,3870,60,552
6095880,0,1,0,3871,59,552
6096905,0,1,0,3872,58,552
6097237,0,1,0,3873,57,552
6098314,0,1,0,3874,56,552
6099229,0,1,0,3875,55,552
6099810,1,1,0,3875,55,552
6099820,1,1,1,3873,56,552
6099836,1,1,2,3871,57,552
6099840,1,1,3,3869,58,552
6099842,1,1,4,3867,59,552
6099843,1,1,3,3867,59,552
6099845,1,1,2,3867,59,552
6099846,1,1,3,3865,60,552
6099849,1,1,2,3865,60,552
6099855,1,1,1,3865,60,552
6099862,0,1,1,3865,60,552
6100321,0,1,0,3865,60,553
6100914,0,1,0,3866,59,553
6101553,0,1,0,3867,58,553
6103345,0,1,0,3868,57,553
6103484,0,1,0,3869,56,553
6104375,0,1,0,3870,55,553
6104926,0,1,0,3871,54,553
6105404,0,1,0,3872,53,553
6106897,0,1,0,3873,52,553
6107381,0,1,0,3874,51,553
6107403,0,1,0,3875,50,553
6107698,0,1,0,3876,49,553
6108529,0,1,0,3877,48,553
6108584,1,1,0,3877,48,553
6108589,1,1,1,3875,49,553
6108592,0,1,1,3875,49,553
6108992,0,1,1,3876,48,553
6109697,0,1,0,3876,48,554
6109709,0,1,0,3877,47,554
6111639,0,1,0,3878,46,554
6114100,1,1,0,3878,46,554
6114101,1,1,1,3876,47,554
6114103,1,1,2,3874,48,554
6114109,1,1,1,3874,48,554
6114123,1,1,2,3872,49,554
6114129,1,1,3,3870,50,554
6114131,1,1,4,3868,51,554
6114138,1,1,5,3866,52,554
6114139,1,1,4,3866,52,554
6114144,1,1,3,3866,52,555
6114146,1,1,4,3864,53,555
6114151,1,1,5,3862,54,555
6114159,1,1,4,3862,54,555
6114160,1,1,3,3862,54,555
6114162,1,1,2,3862,54,555
6114168,1,1,1,3862,54,555
6114177,1,1,2,3860,55,555
6114182,1,1,3,3858,56,555
6114192,1,1,2,3858,56,555
6114198,1,1,3,3856,57,555
6114199,1,1,4,3854,58,555
6114202,1,1,3,3854,58,555
6114205,1,1,2,3854,58,555
6114218,1,1,1,3854,58,555
6114228,1,1,2,3852,59,555
6114236,1,1,1,3852,59,555
6114267,1,1,2,3850,60,555
6114268,1,1,3,3848,61,555
6114269,0,1,3,3848,61,555
6114284,0,1,2,3848,61,555
6114297,0,1,1,3848,61,555
6115244,1,1,1,3848,61,555
6115256,1,1,2,3846,62,555
6115263,1,1,1,3846,62,555
6115278,1,1,2,3844,63,555
6115279,1,1,1,3844,63,555
6115302,1,1,2,3842,64,555
6115304,1,1,1,3842,64,555
6115319,1,1,2,3840,65,555
6115343,1,1,3,3838,66,555
6115355,1,1,2,3838,66,555
6115356,1,1,3,3836,67,555
6115363,1,1,2,3836,67,555
6115366,1,1,1,3836,67,555
6115388,1,1,2,3834,68,555
6115389,1,1,3,3832,69,555
6115390,1,1,4,3830,70,555
6115392,1,1,5,3828,71,555
6115394,1,1,4,3828,71,555
6115397,1,1,5,3826,72,555
6115402,1,1,4,3826,72,555
6115404,1,1,5,3824,73,555
6115408,1,1,4,3824,73,555
6115414,1,1,5,3822,74,555
6115418,1,1,6,3820,75,555
6115428,1,1,7,3818,76,555
6115429,1,1,6,3818,76,555
6115439,1,1,5,3818,76,555
6115444,1,1,4,3818,76,555
6115445,1,1,3,3818,76,555
6115451,1,1,2,3818,76,555
6115454,1,1,1,3818,76,555
6115455,1,1,2,3816,77,555
6115457,1,1,3,3814,78,555
6115459,0,1,3,3814,78,555
6115460,0,1,2,3814,78,555
6115463,0,1,1,3814,78,555
6115757,1,1,1,3814,78,555
6115773,1,1,2,3812,79,555
6115779,1,1,1,3812,79,555
6115798,1,1,2,3810,80,555
6115801,1,1,1,3810,80,555
6115828,1,1,2,3808,81,555
6115836,1,1,3,3806,82,555
6115841,1,1,2,3806,82,555
6115846,1,1,3,3804,83,555
6115849,0,1,3,3804,83,555
6115868,0,1,2,3804,83,555
6115882,0,1,1,3804,83,555
6116036,0,1,1,3805,82,555
6116994,0,1,0,3805,82,556
6117862,0,1,0,3806,81,556
6118437,0,1,0,3807,80,556
6118478,0,1,0,3808,79,556
6120064,1,1,0,3808,79,556
6120071,1,1,1,3806,80,556
6120086,1,1,2,3804,81,556
6120087,1,1,3,3802,82,556
6120088,1,1,2,3802,82,556
6120098,1,1,3,3800,83,556
6120100,1,1,2,3800,83,556
6120102,1,1,1,3800,83,556
6120104,1,1,2,3798,84,556
6120105,1,1,1,3798,84,556
6120106,1,1,2,3796,85,556
6120114,1,1,3,3794,86,556
6120118,1,1,4,3792,87,556
6120124,1,1,5,3790,88,556
6120127,1,1,6,3788,89,556
6120129,1,1,5,3788,89,556
6120135,1,1,4,3788,89,556
6120139,1,1,3,3788,89,556
6120148,1,1,2,3788,89,556
6120155,1,1,3,3786,90,556
6120157,1,1,2,3786,90,556
6120169,1,1,2,3787,89,556
6120174,1,1,3,3785,90,556
6120177,1,1,2,3785,90,556
6120183,1,1,1,3785,90,556
6120195,1,1,2,3783,91,556
6120197,1,1,1,3783,91,556
6120199,1,1,2,3781,92,556
6120200,1,1,3,3779,93,556
6120203,1,1,2,3779,93,556
6120206,1,1,3,3777,94,556
6120209,1,1,4,3775,95,556
6120210,1,1,5,3773,96,556
6120217,1,1,4,3773,96,556
6120220,1,1,5,3771,97,556
6120221,1,1,6,3769,98,556
6120264,1,1,5,3769,98,556
6120266,0,1,5,3769,98,556
6120293,0,1,4,3769,98,556
6120306,0,1,3,3769,98,556
6120329,0,1,2,3769,98,556
6120331,0,1,1,3769,98,556
6120461,0,1,1,3770,97,556
6120473,0,1,1,3771,96,556
6120813,0,1,1,3772,95,556
6121005,0,1,1,3773,94,556
6122907,0,1,1,3774,93,556
6122958,0,1,0,3774,93,557
6123274,0,1,0,3775,92,557
6123436,0,1,0,3776,91,557
6125728,0,1,0,3777,90,557
6125910,0,1,0,3778,89,557
6127157,0,1,0,3779,88,557
6127232,1,1,0,3779,88,557
6127234,0,1,0,3779,88,557
6127809,0,1,0,3780,87,557
6129166,0,1,0,3781,86,557
6130259,0,1,0,3782,85,557
6130789,0,1,0,3783,84,557
6130975,0,1,0,3784,83,557
6131117,0,1,0,3785,82,557
6131919,1,1,0,3785,82,557
6131920,1,1,1,3783,83,557
6131921,1,1,2,3781,84,557
6131927,1,1,1,3781,84,557
6131946,1,1,2,3779,85,557
6131947,1,1,3,3777,86,557
6131950,1,1,4,3775,87,557
6131952,1,1,3,3775,87,557
6131955,0,1,3,3775,87,557
6131956,0,1,2,3775,87,557
6131967,0,1,1,3775,87,557
6132174,0,1,1,3776,86,557
6132456,0,1,0,3776,86,558
6132675,0,1,0,3777,85,558
6133158,0,1,0,3778,84,558
6135252,0,1,0,3779,83,558
6136342,1,1,0,3779,83,558
6136371,1,1,1,3777,84,558
6136374,1,1,2,3775,85,558
6136380,1,1,3,3773,86,558
6136386,1,1,4,3771,87,558
6136391,1,1,5,3769,88,558
6136395,1,1,4,3769,88,558
6136408,1,1,5,3767,89,558
6136414,1,1,4,3767,89,558
6136419,1,1,3,3767,89,558
6136422,1,1,4,3765,90,558
6136427,1,1,5,3763,91,558
6136434,1,1,6,3761,92,558
6136436,1,1,7,3759,93,558
6136445,1,1,6,3759,93,558
6136449,1,1,7,3757,94,558
6136453,1,1,6,3757,94,558
6136472,1,1,5,3757,94,558
6136473,1,1,6,3755,95,558
6136482,1,1,7,3753,96,558
6136486,1,1,6,3753,96,558
6136487,1,1,7,3751,97,558
6136494,1,1,8,3749,98,558
6136497,1,1,7,3749,98,558
6136499,1,1,6,3749,98,558
6136507,1,1,5,3749,98,558
6136512,1,1,4,3749,98,558
6136514,1,1,5,3747,99,558
6136515,1,1,4,3747,99,558
6136518,1,1,3,3747,99,558
6136525,1,1,2,3747,99,558
6136527,1,1,1,3747,99,558
6136531,1,1,2,3745,100,558
6136535,1,1,3,3743,101,558
6136553,1,1,4,3741,102,558
6136554,1,1,5,3739,103,558
6136556,1,1,4,3739,103,558
6136559,1,1,3,3739,103,558
6136562,1,1,2,3739,103,558
6136570,1,1,3,3737,104,558
6136571,1,1,2,3737,104,558
6136574,0,1,2,3737,104,558
6136581,0,1,1,3737,104,558
6136743,0,1,1,3738,103,558
6137118,0,1,0,3738,103,559
6138784,1,1,0,3738,103,559
6138787,1,1,1,3736,104,559
6138794,1,1,2,3734,105,559
6138800,1,1,3,3732,106,559
6138807,1,1,4,3730,107,559
6138812,1,1,5,3728,108,559
6138813,1,1,4,3728,108,559
6138821,1,1,5,3726,109,559
6138828,1,1,6,3724,110,559
6138830,1,1,7,3722,111,559
6138836,1,1,6,3722,111,559
6138846,1,1,5,3722,111,559
6138849,1,1,6,3720,112,559
6138851,1,1,7,3718,113,559
6138852,1,1,6,3718,113,559
6138858,1,1,5,3718,113,559
6138859,1,1,4,3718,113,559
6138866,1,1,3,3718,113,559
6138877,1,1,2,3718,113,559
6138886,0,1,2,3718,113,559
6138901,0,1,1,3718,113,559
6138992,0,1,1,3719,112,559
6139316,0,1,1,3720,111,559
6139355,0,1,1,3721,110,559
6139653,0,1,1,3722,109,559
6139921,0,1,0,3722,109,560
6141046,0,1,0,3723,108,560
6142169,0,1,0,3724,107,560
6143023,0,1,0,3725,106,560
6143409,0,1,0,3726,105,560
6143505,0,1,0,3727,104,560
6143964,0,1,0,3728,103,560
6145324,1,1,0,3728,103,560
6145333,1,1,1,3726,104,560
6145340,1,1,2,3724,105,560
6145341,1,1,3,3722,106,560
6145345,1,1,2,3722,106,560
6145348,1,1,3,3720,107,560
6145351,1,1,4,3718,108,560
6145355,1,1,5,3716,109,560
6145359,1,1,4,3716,109,560
6145363,1,1,3,3716,109,560
6145365,1,1,4,3714,110,560
6145371,1,1,5,3712,111,560
6145372,1,1,6,3710,112,560
6145375,1,1,5,3710,112,560
6145376,1,1,5,3711,111,560
6145380,0,1,5,3711,111,560
6145393,0,1,4,3711,111,560
6145401,0,1,3,3711,111,560
6145404,0,1,2,3711,111,560
6145406,0,1,1,3711,111,560
6145466,0,1,0,3711,111,561
6147054,0,1,0,3712,110,561
6147363,0,1,0,3713,109,561
6147427,0,1,0,3714,108,561
6147788,0,1,0,3715,107,561
6148150,0,1,0,3716,106,561
6148572,0,1,0,3717,105,561
6150240,0,1,0,3718,104,561
6150743,0,1,0,3719,103,561
6152708,0,1,0,3720,102,561
6153403,0,1,0,3721,101,561
6154721,0,1,0,3722,100,561
6155060,0,1,0,3723,99,561
6155386,0,1,0,3724,98,561
6156020,0,1,0,3725,97,561
6157533,1,1,0,3725,97,561
6157558,1,1,1,3723,98,561
6157568,1,1,2,3721,99,561
6157569,1,1,1,3721,99,561
6157594,1,1,2,3719,100,561
6157596,1,1,3,3717,101,561
6157608,1,1,4,3715,102,561
6157609,1,1,3,3715,102,561
6157610,1,1,2,3715,102,561
6157617,1,1,1,3715,102,561
6157624,2,1,1,3715,102,561
6157628,2,1,2,3713,103,561
6157638,2,1,3,3711,104,561
6157641,2,1,2,3711,104,561
6157642,2,1,1,3711,104,561
6157657,2,1,1,3712,103,561
6157713,2,1,2,3710,104,561
6157720,1,1,2,3710,104,561
6157728,1,1,1,3710,104,561
6157759,1,1,2,3708,105,561
6157770,1,1,3,3706,106,561
6157774,1,1,2,3706,106,561
6157776,1,1,1,3706,106,561
6157781,1,1,2,3704,107,561
6157785,1,1,3,3702,108,561
6157792,1,1,2,3702,108,561
6157794,1,1,3,3700,109,561
6157801,1,1,4,3698,110,561
6157805,1,1,5,3696,111,561
6157813,1,1,6,3694,112,561
6157823,1,1,7,3692,113,561
6157826,1,1,8,3690,114,561
6157843,1,1,7,3690,114,561
6157845,0,1,7,3690,114,561
6157853,0,1,6,3690,114,561
6157861,0,1,5,3690,114,561
6157865,0,1,4,3690,114,561
6157870,0,1,3,3690,114,561
6157873,0,1,2,3690,114,561
6157929,0,1,1,3690,114,561
6157955,0,1,1,3691,113,561
6158031,0,1,0,3691,113,562
6158464,0,1,0,3692,112,562
6158586,0,1,0,3693,111,562
6159272,0,1,0,3694,110,562
6162031,0,1,0,3695,109,562
6162109,0,1,0,3696,108,562
6162684,0,1,0,3697,107,562
6162762,0,1,0,3698,106,562
6163283,1,1,0,3698,106,562
6163293,1,1,1,3696,107,562
6163307,1,1,2,3694,108,562
6163311,1,1,1,3694,108,562
6163320,1,1,2,3692,109,562
6163321,1,1,3,3690,110,562
6163327,1,1,2,3690,110,562
6163329,1,1,1,3690,110,562
6163334,1,1,2,3688,111,562
6163342,1,1,1,3688,111,562
6163355,1,1,2,3686,112,562
6163359,1,1,1,3686,112,562
6163360,1,1,2,3684,113,562
6163368,1,1,1,3684,113,562
6163373,1,1,2,3682,114,562
6163377,1,1,1,3682,114,562
6163379,1,1,2,3680,115,562
6163384,1,1,3,3678,116,562
6163399,1,1,2,3678,116,562
6163404,1,1,1,3678,116,562
6163430,1,1,2,3676,117,562
6163436,1,1,1,3676,117,562
6163446,1,1,2,3674,118,562
6163458,1,1,1,3674,118,562
6163461,1,1,2,3672,119,562
6163464,1,1,3,3670,120,562
6163465,1,1,4,3668,121,562
6163468,1,1,5,3666,122,562
6163470,1,1,4,3666,122,562
6163475,1,1,3,3666,122,562
6163477,1,1,4,3664,123,562
6163478,1,1,3,3664,123,562
6163481,1,1,4,3662,124,562
6163485,0,1,4,3662,124,562
6163492,0,1,3,3662,124,562
6163496,0,1,2,3662,124,562
6163497,0,1,1,3662,124,562
6163588,0,1,0,3662,124,563
6166657,0,1,0,3663,123,563
6167506,0,1,0,3664,122,563
6168190,1,1,0,3664,122,563
6168194,1,1,1,3662,123,563
6168223,1,1,2,3660,124,563
6168224,1,1,3,3658,125,563
6168227,1,1,2,3658,125,563
6168228,1,1,3,3656,126,563
6168235,1,1,2,3656,126,563
6168237,1,1,3,3654,127,563
6168239,1,1,4,3652,128,563
6168242,1,1,3,3652,128,563
6168245,1,1,4,3650,129,563
6168248,1,1,5,3648,130,563
6168250,1,1,6,3646,131,563
6168257,1,1,7,3644,132,563
6168259,1,1,8,3642,133,563
6168269,1,1,7,3642,133,563
6168270,1,1,6,3642,133,563
6168275,1,1,5,3642,133,563
6168276,1,1,6,3640,134,563
6168282,1,1,5,3640,134,563
6168288,1,1,6,3638,135,563
6168292,1,1,7,3636,136,563
6168293,1,1,8,3634,137,563
6168296,1,1,9,3632,138,563
6168298,1,1,8,3632,138,563
6168302,1,1,9,3630,139,563
6168303,1,1,8,3630,139,563
6168309,1,1,7,3630,139,563
6168315,0,1,7,3630,139,563
6168330,0,1,7,3631,138,563
6168333,0,1,6,3631,138,563
6168373,0,1,5,3631,138,563
6168374,0,1,4,3631,138,563
6168387,0,1,3,3631,138,563
6168394,0,1,2,3631,138,563
6168405,0,1,1,3631,138,563
6169398,0,1,0,3631,138,564
6169747,0,1,0,3632,137,564
6171375,1,1,0,3632,137,564
6171377,1,1,1,3630,138,564
6171378,1,1,2,3628,139,564
6171386,1,1,1,3628,139,564
6171407,1,1,2,3626,140,564
6171418,1,1,3,3624,141,564
6171430,1,1,4,3622,142,564
6171442,1,1,5,3620,143,564
6171452,1,1,4,3620,143,564
6171457,1,1,3,3620,143,564
6171463,1,1,2,3620,143,564
6171469,1,1,1,3620,143,564
6171482,1,1,2,3618,144,564
6171483,1,1,1,3618,144,564
6171485,0,1,1,3618,144,564
6171592,0,1,0,3618,144,565
6172075,0,1,0,3619,143,565
6173044,1,1,0,3619,143,565
6173054,1,1,1,3617,144,565
6173068,1,1,2,3615,145,565
6173070,1,1,1,3615,145,565
6173073,1,1,2,3613,146,565
6173077,1,1,1,3613,146,565
6173091,0,1,1,3613,146,565
6173634,0,1,1,3614,145,565
6174014,0,1,0,3614,145,566
6174316,0,1,0,3615,144,566
6175131,0,1,0,3616,143,566
6175765,0,1,0,3617,142,566
6175826,0,1,0,3618,141,566
6178979,0,1,0,3619,140,566
6179061,0,1,0,3620,139,566
6179246,1,1,0,3620,139,566
6179247,1,1,1,3618,140,566
6179257,1,1,2,3616,141,566
6179263,1,1,1,3616,141,566
6179272,1,1,2,3614,142,566
6179277,1,1,1,3614,142,566
6179283,1,1,2,3612,143,566
6179290,1,1,1,3612,143,566
6179308,0,1,1,3612,143,566
6179526,0,1,0,3612,143,567
6179703,0,1,0,3613,142,567
6179856,0,1,0,3614,141,567
6180072,0,1,0,3615,140,567
6180076,0,1,0,3616,139,567
6181612,0,1,0,3617,138,567
6182402,0,1,0,3618,137,567
6182452,0,1,0,3619,136,567
6183758,0,1,0,3620,135,567
6186058,0,1,0,3621,134,567
6187534,1,1,0,3621,134,567
6187544,1,1,1,3619,135,567
6187545,1,1,2,3617,136,567
6187556,1,1,1,3617,136,567
6187567,1,1,2,3615,137,567
6187568,1,1,1,3615,137,567
6187581,1,1,2,3613,138,567
6187583,1,1,3,3611,139,567
6187589,1,1,2,3611,139,567
6187600,0,1,2,3611,139,567
6187610,0,1,1,3611,139,567
6188384,0,1,0,3611,139,568
6189222,0,1,0,3612,138,568
6189566,0,1,0,3613,137,568
6189707,1,1,0,3613,137,568
6189710,1,1,1,3611,138,568
6189711,1,1,2,3609,139,568
6189718,1,1,3,3607,140,568
6189721,1,1,2,3607,140,568
6189727,1,1,1,3607,140,568
6189728,1,1,2,3605,141,568
6189729,1,1,1,3605,141,568
6189730,1,1,2,3603,142,568
6189733,1,1,1,3603,142,568
6189738,1,1,2,3601,143,568
6189746,1,1,3,3599,144,568
6189747,1,1,2,3599,144,568
6189756,1,1,3,3597,145,568
6189757,1,1,4,3595,146,568
6189760,1,1,5,3593,147,568
6189762,1,1,4,3593,147,568
6189768,0,1,4,3593,147,568
6189811,0,1,3,3593,147,568
6189812,0,1,2,3593,147,568
6189826,0,1,1,3593,147,568
6190044,0,1,1,3594,146,568
6190688,0,1,0,3594,146,569
6190867,0,1,0,3595,145,569
6191006,0,1,0,3596,144,569
6191435,0,1,0,3597,143,569
6194717,0,1,0,3598,142,569
6198773,0,1,0,3599,141,569
6199112,0,1,0,3600,140,569
6199798,0,1,0,3601,139,569
6200906,1,1,0,3601,139,569
6200910,1,1,1,3599,140,569
6200919,1,1,2,3597,141,569
6200928,1,1,3,3595,142,569
6200933,1,1,4,3593,143,569
6200938,1,1,3,3593,143,569
6200946,1,1,4,3591,144,569
6200947,1,1,3,3591,144,569
6200955,1,1,2,3591,144,569
6200956,1,1,3,3589,145,569
6200960,1,1,4,3587,146,569
6200966,1,1,5,3585,147,569
6200967,1,1,4,3585,147,569
6200975,1,1,5,3583,148,569
6200982,1,1,4,3583,148,569
6200996,1,1,3,3583,148,569
6201000,1,1,2,3583,148,569
6201001,1,1,1,3583,148,569
6201004,1,1,2,3581,149,569
6201007,1,1,1,3581,149,569
6201034,1,1,2,3579,150,569
6201036,1,1,1,3579,150,569
6201046,1,1,2,3577,151,569
6201051,1,1,3,3575,152,569
6201060,1,1,2,3575,152,569
6201064,1,1,1,3575,152,569
6201071,1,1,2,3573,153,569
6201072,1,1,3,3571,154,569
6201077,1,1,4,3569,155,569
6201080,1,1,5,3567,156,569
6201082,1,1,6,3565,157,569
6201084,0,1,6,3565,157,569
6201094,0,1,5,3565,157,569
6201102,0,1,4,3565,157,569
6201108,0,1,3,3565,157,569
6201110,0,1,2,3565,157,569
6201118,0,1,1,3565,157,569
6201811,0,1,0,3565,157,570
6205376,0,1,0,3566,156,570
6209262,0,1,0,3567,155,570
6209473,0,1,0,3568,154,570
6209744,0,1,0,3569,153,570
6211986,0,1,0,3570,152,570
6212585,0,1,0,3571,151,570
6213406,0,1,0,3572,150,570
6216475,0,1,0,3573,149,570
6217111,0,1,0,3574,148,570
6218113,0,1,0,3575,147,570
6218206,1,1,0,3575,147,570
6218226,1,1,1,3573,148,570
6218252,1,1,2,3571,149,570
6218273,1,1,3,3569,150,570
6218277,1,1,2,3569,150,570
